step,kind,objective,main_gold,main_neg,neg_gold,neg_neg,rank,main_ok,neg_ok,lr,elapsed_min,cumulative_elapsed_min,group_qas,group_main_rate,group_neg_rate
8996,group,0.933594,0.933594,0.0,0.0,0.0,0.0,True,False,3.746116837836958e-05,159.8425,412.2714,4,1.0,0.0
8997,group,0.324219,0.324219,0.0,0.0,0.0,0.0,True,False,3.7458647076208296e-05,159.9233,412.3522,4,1.0,0.0
8998,example,0.269531,0.267578,0.0,0.0,0.0,0.0,True,False,3.745612560777638e-05,159.9406,412.3695,,,
8999,example,0.726562,0.503906,0.0,0.0,0.0,0.0,True,False,3.745360397310889e-05,159.9503,412.3792,,,
9000,example,0.310547,0.302734,0.0,0.0,0.0,0.0,True,False,3.7451082172240886e-05,159.9591,412.388,,,
9001,example,3.078125,0.550781,0.0,0.0,0.0,0.0,True,False,3.7448560205207436e-05,164.191,416.62,,,
9002,group,2.140625,2.140625,0.0,0.0,0.0,0.0,True,False,3.744603807204359e-05,164.3016,416.7305,4,1.0,0.0
9003,example,0.02002,0.012268,0.0,0.0,0.0,0.0,True,False,3.744351577278444e-05,164.3205,416.7494,,,
9004,example,0.273438,1.09375,0.0,0.0,0.0,0.0,True,False,3.744099330746504e-05,164.3301,416.7591,,,
9005,example,2.125,0.330078,0.0,0.0,0.0,0.0,True,False,3.743847067612046e-05,164.3393,416.7682,,,
9006,example,0.022217,0.001755,0.0,0.0,0.0,0.0,True,False,3.743594787878578e-05,164.3484,416.7774,,,
9007,example,0.086914,0.347656,0.0,0.0,0.0,0.0,True,False,3.743342491549607e-05,164.3573,416.7862,,,
9008,example,0.035156,0.015442,0.0,0.0,0.0,0.0,True,False,3.743090178628642e-05,164.3654,416.7943,,,
9009,example,0.275391,1.101562,0.0,0.0,0.0,0.0,True,False,3.74283784911919e-05,164.3742,416.8032,,,
9010,group,0.166992,0.166992,0.0,0.0,0.0,0.0,True,False,3.7425855030247594e-05,164.4799,416.9088,4,1.0,0.0
9011,example,1.578125,0.182617,0.0,0.0,0.0,0.0,True,False,3.74233314034886e-05,164.4963,416.9252,,,
9012,group,0.053467,0.053467,0.0,0.0,0.0,0.0,True,False,3.742080761094999e-05,164.6284,417.0573,4,1.0,0.0
9013,group,0.496094,0.496094,0.0,0.0,0.0,0.0,True,False,3.7418283652666866e-05,164.752,417.1809,4,1.0,0.0
9014,example,1.523438,1.039062,0.0,0.0,0.0,0.0,True,False,3.7415759528674316e-05,164.7698,417.1987,,,
9015,example,0.291016,0.243164,0.0,0.0,0.0,0.0,True,False,3.7413235239007434e-05,164.7833,417.2122,,,
9016,group,0.04834,0.04834,0.0,0.0,0.0,0.0,True,False,3.741071078370131e-05,164.9084,417.3373,4,1.0,0.0
9017,example,2.125,0.333984,0.0,0.0,0.0,0.0,True,False,3.740818616279106e-05,164.928,417.3569,,,
9018,group,2.0,2.0,0.0,0.0,0.0,0.0,True,False,3.7405661376311775e-05,165.052,417.481,4,1.0,0.0
9019,group,0.228516,0.228516,0.0,0.0,0.0,0.0,True,False,3.740313642429857e-05,165.1759,417.6048,4,1.0,0.0
9020,example,1.664062,0.223633,0.0,0.0,0.0,0.0,True,False,3.740061130678653e-05,165.1933,417.6223,,,
9021,example,8.1875,1.078125,0.0,0.0,0.0,0.0,True,False,3.739808602381078e-05,165.2022,417.6312,,,
9022,example,0.063477,0.043945,0.0,0.0,0.0,0.0,True,False,3.739556057540643e-05,165.2108,417.6398,,,
9023,example,0.148438,0.122559,0.0,0.0,0.0,0.0,True,False,3.73930349616086e-05,165.2192,417.6481,,,
9024,example,0.324219,1.296875,0.0,0.0,0.0,0.0,True,False,3.7390509182452386e-05,165.228,417.657,,,
9025,group,0.027344,0.027344,0.0,0.0,0.0,0.0,True,False,3.738798323797292e-05,165.2887,417.7177,4,1.0,0.0
9026,example,1.328125,0.207031,0.0,0.0,0.0,0.0,True,False,3.738545712820532e-05,165.3065,417.7354,,,
9027,example,0.275391,0.273438,0.0,0.0,0.0,0.0,True,False,3.73829308531847e-05,165.3156,417.7445,,,
9028,example,0.043457,0.03833,0.0,0.0,0.0,0.0,True,False,3.73804044129462e-05,165.3253,417.7542,,,
9029,example,0.111816,0.447266,0.0,0.0,0.0,0.0,True,False,3.737787780752494e-05,165.3344,417.7633,,,
9030,group,0.249023,0.249023,0.0,0.0,0.0,0.0,True,False,3.737535103695605e-05,165.4245,417.8534,4,1.0,0.0
9031,example,1.015625,0.984375,0.0,0.0,0.0,0.0,True,False,3.7372824101274655e-05,165.4423,417.8712,,,
9032,example,0.069336,0.049805,0.0,0.0,0.0,0.0,True,False,3.737029700051589e-05,165.453,417.8819,,,
9033,example,0.032715,0.026733,0.0,0.0,0.0,0.0,True,False,3.7367769734714915e-05,165.4634,417.8924,,,
9034,example,0.96875,0.652344,0.0,0.0,0.0,0.0,True,False,3.736524230390683e-05,165.4734,417.9023,,,
9035,example,0.15332,0.613281,0.0,0.0,0.0,0.0,True,False,3.73627147081268e-05,165.483,417.9119,,,
9036,group,0.960938,0.960938,0.0,0.0,0.0,0.0,True,False,3.736018694740997e-05,165.5816,418.0105,4,1.0,0.0
9037,example,0.208008,0.832031,0.0,0.0,0.0,0.0,True,False,3.735765902179147e-05,165.5988,418.0278,,,
9038,example,1.476562,0.396484,0.0,0.0,0.0,0.0,True,False,3.735513093130647e-05,165.61,418.039,,,
9039,example,0.011841,0.008911,0.0,0.0,0.0,0.0,True,False,3.735260267599009e-05,165.6179,418.0468,,,
9040,example,0.012268,0.002991,0.0,0.0,0.0,0.0,True,False,3.735007425587751e-05,165.627,418.0559,,,
9041,group,0.167969,0.167969,0.0,0.0,0.0,0.0,True,False,3.734754567100387e-05,165.7346,418.1635,4,1.0,0.0
9042,example,4.8125,0.808594,0.0,0.0,0.0,0.0,True,False,3.734501692140433e-05,165.7526,418.1816,,,
9043,example,0.224609,0.898438,0.0,0.0,0.0,0.0,True,False,3.734248800711406e-05,165.7617,418.1906,,,
9044,example,0.006226,0.001274,0.0,0.0,0.0,0.0,True,False,3.733995892816819e-05,165.7708,418.1998,,,
9045,example,0.294922,0.192383,0.0,0.0,0.0,0.0,True,False,3.7337429684601923e-05,165.7806,418.2096,,,
9046,example,4.4375,0.25,0.0,0.0,0.0,0.0,True,False,3.7334900276450406e-05,165.7885,418.2175,,,
9047,example,0.322266,1.289062,0.0,0.0,0.0,0.0,True,False,3.7332370703748806e-05,165.7979,418.2269,,,
9048,group,0.244141,0.244141,0.0,0.0,0.0,0.0,True,False,3.73298409665323e-05,165.9011,418.3301,4,1.0,0.0
9049,example,1.203125,0.917969,0.0,0.0,0.0,0.0,True,False,3.732731106483606e-05,165.9194,418.3483,,,
9050,example,0.164062,0.146484,0.0,0.0,0.0,0.0,True,False,3.7324780998695244e-05,165.9309,418.3598,,,
9051,example,0.03418,0.018066,0.0,0.0,0.0,0.0,True,False,3.732225076814505e-05,165.942,418.3709,,,
9052,example,0.167969,0.671875,0.0,0.0,0.0,0.0,True,False,3.7319720373220656e-05,165.9533,418.3822,,,
9053,group,2.40625,2.40625,0.0,0.0,0.0,0.0,True,False,3.7317189813957245e-05,166.0138,418.4427,4,1.0,0.0
9054,example,7.625,1.015625,0.0,0.0,0.0,0.0,True,False,3.7314659090389994e-05,166.0316,418.4605,,,
9055,example,0.523438,0.123047,0.0,0.0,0.0,0.0,True,False,3.731212820255409e-05,166.0407,418.4696,,,
9056,example,0.135742,0.542969,0.0,0.0,0.0,0.0,True,False,3.7309597150484725e-05,166.0506,418.4795,,,
9057,example,0.90625,0.902344,0.0,0.0,0.0,0.0,True,False,3.7307065934217084e-05,166.0591,418.488,,,
9058,example,0.188477,0.092773,0.0,0.0,0.0,0.0,True,False,3.730453455378638e-05,166.0676,418.4965,,,
9059,group,0.578125,0.578125,0.0,0.0,0.0,0.0,True,False,3.7302003009227785e-05,166.17,418.5989,4,1.0,0.0
9060,example,0.347656,1.390625,0.0,0.0,0.0,0.0,True,False,3.729947130057651e-05,166.1999,418.6289,,,
9061,group,0.964844,0.964844,0.0,0.0,0.0,0.0,True,False,3.729693942786775e-05,166.3266,418.7556,4,1.0,0.0
9062,example,0.193359,0.773438,0.0,0.0,0.0,0.0,True,False,3.729440739113671e-05,166.3527,418.7816,,,
9063,example,0.088867,0.081055,0.0,0.0,0.0,0.0,True,False,3.7291875190418596e-05,166.3618,418.7908,,,
9064,example,0.038086,0.152344,0.0,0.0,0.0,0.0,True,False,3.728934282574861e-05,166.3712,418.8002,,,
9065,example,0.009521,0.005829,0.0,0.0,0.0,0.0,True,False,3.728681029716197e-05,166.3799,418.8088,,,
9066,group,0.277344,0.277344,0.0,0.0,0.0,0.0,True,False,3.7284277604693875e-05,166.4919,418.9209,4,1.0,0.0
9067,example,0.585938,0.570312,0.0,0.0,0.0,0.0,True,False,3.728174474837956e-05,166.5094,418.9383,,,
9068,example,0.242188,0.96875,0.0,0.0,0.0,0.0,True,False,3.7279211728254226e-05,166.5205,418.9495,,,
9069,group,0.333984,0.333984,0.0,0.0,0.0,0.0,True,False,3.727667854435309e-05,166.6329,419.0619,4,1.0,0.0
9070,example,0.037598,0.013977,0.0,0.0,0.0,0.0,True,False,3.727414519671137e-05,166.6512,419.0801,,,
9071,group,5.71875,5.71875,0.0,0.0,0.0,0.0,True,False,3.727161168536431e-05,166.7881,419.217,4,1.0,0.0
9072,example,0.006439,0.001762,0.0,0.0,0.0,0.0,True,False,3.726907801034712e-05,166.8126,419.2416,,,
9073,example,0.016968,0.009949,0.0,0.0,0.0,0.0,True,False,3.726654417169503e-05,166.8269,419.2558,,,
9074,example,0.151367,0.605469,0.0,0.0,0.0,0.0,True,False,3.726401016944326e-05,166.8634,419.2923,,,
9075,example,0.199219,0.195312,0.0,0.0,0.0,0.0,True,False,3.726147600362705e-05,166.8751,419.304,,,
9076,example,0.009521,0.001205,0.0,0.0,0.0,0.0,True,False,3.7258941674281644e-05,166.8837,419.3126,,,
9077,example,0.326172,1.304688,0.0,0.0,0.0,0.0,True,False,3.725640718144228e-05,166.8925,419.3215,,,
9078,example,0.181641,0.726562,0.0,0.0,0.0,0.0,True,False,3.7253872525144174e-05,166.9259,419.3548,,,
9079,example,0.072754,0.291016,0.0,0.0,0.0,0.0,True,False,3.7251337705422586e-05,166.9541,419.383,,,
9080,example,0.628906,0.605469,0.0,0.0,0.0,0.0,True,False,3.724880272231276e-05,166.9629,419.3919,,,
9081,example,0.242188,0.237305,0.0,0.0,0.0,0.0,True,False,3.724626757584993e-05,166.9801,419.4091,,,
9082,group,0.214844,0.214844,0.0,0.0,0.0,0.0,True,False,3.724373226606936e-05,167.095,419.524,4,1.0,0.0
9083,example,0.016113,0.002594,0.0,0.0,0.0,0.0,True,False,3.724119679300628e-05,167.1122,419.5412,,,
9084,example,0.785156,0.785156,0.0,0.0,0.0,0.0,True,False,3.723866115669595e-05,167.1404,419.5694,,,
9085,example,0.189453,0.757812,0.0,0.0,0.0,0.0,True,False,3.7236125357173644e-05,167.1513,419.5802,,,
9086,example,0.355469,0.333984,0.0,0.0,0.0,0.0,True,False,3.723358939447459e-05,167.1751,419.604,,,
9087,example,0.200195,0.039795,0.0,0.0,0.0,0.0,True,False,3.7231053268634075e-05,167.1858,419.6148,,,
9088,example,0.429688,0.425781,0.0,0.0,0.0,0.0,True,False,3.722851697968734e-05,167.1971,419.6261,,,
9089,example,0.283203,0.273438,0.0,0.0,0.0,0.0,True,False,3.722598052766966e-05,167.2074,419.6364,,,
9090,example,0.098633,0.065918,0.0,0.0,0.0,0.0,True,False,3.722344391261631e-05,167.2168,419.6458,,,
9091,example,0.030029,0.018066,0.0,0.0,0.0,0.0,True,False,3.722090713456253e-05,167.2261,419.6551,,,
9092,group,0.695312,0.695312,0.0,0.0,0.0,0.0,True,False,3.7218370193543614e-05,167.2927,419.7216,4,1.0,0.0
9093,example,0.474609,1.898438,0.0,0.0,0.0,0.0,True,False,3.721583308959483e-05,167.3128,419.7418,,,
9094,example,0.310547,0.283203,0.0,0.0,0.0,0.0,True,False,3.7213295822751445e-05,167.3219,419.7508,,,
9095,group,2.46875,2.46875,0.0,0.0,0.0,0.0,True,False,3.721075839304875e-05,167.3863,419.8152,4,1.0,0.0
9096,example,0.410156,0.357422,0.0,0.0,0.0,0.0,True,False,3.720822080052202e-05,167.404,419.8329,,,
9097,group,0.28125,0.28125,0.0,0.0,0.0,0.0,True,False,3.720568304520654e-05,167.4705,419.8994,4,1.0,0.0
9098,example,0.009888,0.001236,0.0,0.0,0.0,0.0,True,False,3.720314512713758e-05,167.488,419.9169,,,
9099,example,0.328125,0.320312,0.0,0.0,0.0,0.0,True,False,3.720060704635044e-05,167.4968,419.9257,,,
9100,example,4.8125,0.707031,0.0,0.0,0.0,0.0,True,False,3.719806880288041e-05,167.5057,419.9346,,,
9101,group,0.605469,0.605469,0.0,0.0,0.0,0.0,True,False,3.719553039676278e-05,167.565,419.9939,4,1.0,0.0
9102,group,0.227539,0.227539,0.0,0.0,0.0,0.0,True,False,3.719299182803283e-05,167.6342,420.0631,4,1.0,0.0
9103,example,3.109375,0.3125,0.0,0.0,0.0,0.0,True,False,3.719045309672587e-05,167.6512,420.0802,,,
9104,example,0.086914,0.070312,0.0,0.0,0.0,0.0,True,False,3.718791420287719e-05,167.6607,420.0897,,,
9105,example,0.103516,0.073242,0.0,0.0,0.0,0.0,True,False,3.71853751465221e-05,167.6692,420.0981,,,
9106,example,0.196289,0.785156,0.0,0.0,0.0,0.0,True,False,3.71828359276959e-05,167.6785,420.1074,,,
9107,example,0.75,0.25,0.0,0.0,0.0,0.0,True,False,3.71802965464339e-05,167.6869,420.1158,,,
9108,example,0.425781,0.421875,0.0,0.0,0.0,0.0,True,False,3.717775700277139e-05,167.6957,420.1247,,,
9109,group,0.060059,0.060059,0.0,0.0,0.0,0.0,True,False,3.7175217296743684e-05,167.7594,420.1883,4,1.0,0.0
9110,example,1.007812,1.007812,0.0,0.0,0.0,0.0,True,False,3.71726774283861e-05,167.7768,420.2057,,,
9111,example,0.263672,1.054688,0.0,0.0,0.0,0.0,True,False,3.717013739773395e-05,167.7856,420.2146,,,
9112,group,3.984375,3.984375,0.0,0.0,0.0,0.0,True,False,3.716759720482255e-05,167.855,420.284,4,1.0,0.0
9113,example,0.054688,0.04834,0.0,0.0,0.0,0.0,True,False,3.7165056849687224e-05,167.8719,420.3009,,,
9114,example,0.204102,0.816406,0.0,0.0,0.0,0.0,True,False,3.7162516332363286e-05,167.881,420.31,,,
9115,example,0.045898,0.026489,0.0,0.0,0.0,0.0,True,False,3.715997565288605e-05,167.8889,420.3178,,,
9116,group,2.015625,2.015625,0.0,0.0,0.0,0.0,True,False,3.715743481129086e-05,167.9329,420.3619,3,1.0,0.0
9117,example,0.425781,0.380859,0.0,0.0,0.0,0.0,True,False,3.715489380761303e-05,167.9519,420.3809,,,
9118,example,0.019531,0.018188,0.0,0.0,0.0,0.0,True,False,3.71523526418879e-05,167.9606,420.3895,,,
9119,example,0.133789,0.535156,0.0,0.0,0.0,0.0,True,False,3.714981131415079e-05,167.97,420.3989,,,
9120,example,0.160156,0.640625,0.0,0.0,0.0,0.0,True,False,3.714726982443703e-05,167.9791,420.408,,,
9121,example,0.145508,0.582031,0.0,0.0,0.0,0.0,True,False,3.7144728172781975e-05,167.989,420.4179,,,
9122,example,0.625,0.613281,0.0,0.0,0.0,0.0,True,False,3.714218635922096e-05,167.9978,420.4268,,,
9123,example,0.002167,0.001068,0.0,0.0,0.0,0.0,True,False,3.7139644383789313e-05,168.0062,420.4352,,,
9124,example,0.00647,0.005615,0.0,0.0,0.0,0.0,True,False,3.7137102246522386e-05,168.0148,420.4438,,,
9125,example,1.625,0.582031,0.0,0.0,0.0,0.0,True,False,3.713455994745552e-05,168.0232,420.4521,,,
9126,example,0.006836,0.002548,0.0,0.0,0.0,0.0,True,False,3.713201748662407e-05,168.0315,420.4605,,,
9127,example,0.170898,0.144531,0.0,0.0,0.0,0.0,True,False,3.712947486406338e-05,168.0401,420.469,,,
9128,example,8.125,0.441406,0.0,0.0,0.0,0.0,True,False,3.7126932079808806e-05,168.0487,420.4777,,,
9129,example,0.003632,0.001289,0.0,0.0,0.0,0.0,True,False,3.7124389133895705e-05,168.0571,420.486,,,
9130,example,0.013184,0.001678,0.0,0.0,0.0,0.0,True,False,3.712184602635942e-05,168.0659,420.4949,,,
9131,group,0.945312,0.945312,0.0,0.0,0.0,0.0,True,False,3.711930275723532e-05,168.1351,420.564,4,1.0,0.0
9132,example,0.027954,0.020508,0.0,0.0,0.0,0.0,True,False,3.7116759326558765e-05,168.1547,420.5836,,,
9133,example,0.310547,0.300781,0.0,0.0,0.0,0.0,True,False,3.7114215734365116e-05,168.1633,420.5922,,,
9134,group,0.141602,0.141602,0.0,0.0,0.0,0.0,True,False,3.7111671980689745e-05,168.2235,420.6524,4,1.0,0.0
9135,example,0.146484,0.125,0.0,0.0,0.0,0.0,True,False,3.710912806556802e-05,168.2404,420.6693,,,
9136,example,0.125977,0.123047,0.0,0.0,0.0,0.0,True,False,3.710658398903529e-05,168.2495,420.6784,,,
9137,example,0.212891,0.208008,0.0,0.0,0.0,0.0,True,False,3.710403975112695e-05,168.2584,420.6873,,,
9138,group,0.126953,0.126953,0.0,0.0,0.0,0.0,True,False,3.7101495351878374e-05,168.3206,420.7496,4,1.0,0.0
9139,example,0.326172,1.304688,0.0,0.0,0.0,0.0,True,False,3.7098950791324934e-05,168.3402,420.7692,,,
9140,example,0.140625,0.5625,0.0,0.0,0.0,0.0,True,False,3.709640606950201e-05,168.3522,420.7811,,,
9141,example,0.005737,0.002853,0.0,0.0,0.0,0.0,True,False,3.7093861186444976e-05,168.361,420.79,,,
9142,example,0.198242,0.185547,0.0,0.0,0.0,0.0,True,False,3.7091316142189224e-05,168.3699,420.7988,,,
9143,example,0.140625,0.5625,0.0,0.0,0.0,0.0,True,False,3.708877093677013e-05,168.3798,420.8087,,,
9144,example,0.015564,0.007141,0.0,0.0,0.0,0.0,True,False,3.7086225570223094e-05,168.389,420.8179,,,
9145,example,0.098145,0.092773,0.0,0.0,0.0,0.0,True,False,3.70836800425835e-05,168.3963,420.8252,,,
9146,group,0.056396,0.056396,0.0,0.0,0.0,0.0,True,False,3.7081134353886746e-05,168.4747,420.9036,4,1.0,0.0
9147,example,0.118164,0.472656,0.0,0.0,0.0,0.0,True,False,3.7078588504168215e-05,168.4976,420.9265,,,
9148,example,3.171875,0.390625,0.0,0.0,0.0,0.0,True,False,3.707604249346332e-05,168.5073,420.9362,,,
9149,example,0.226562,0.066406,0.0,0.0,0.0,0.0,True,False,3.707349632180744e-05,168.5167,420.9456,,,
9150,example,0.196289,0.176758,0.0,0.0,0.0,0.0,True,False,3.7070949989235995e-05,168.5258,420.9548,,,
9151,example,0.636719,0.511719,0.0,0.0,0.0,0.0,True,False,3.706840349578438e-05,168.5349,420.9638,,,
9152,example,3.34375,0.412109,0.0,0.0,0.0,0.0,True,False,3.7065856841488005e-05,168.5436,420.9725,,,
9153,example,0.443359,0.421875,0.0,0.0,0.0,0.0,True,False,3.706331002638228e-05,168.5524,420.9813,,,
9154,group,0.351562,0.351562,0.0,0.0,0.0,0.0,True,False,3.70607630505026e-05,168.6773,421.1062,4,1.0,0.0
9155,group,0.091797,0.091797,0.0,0.0,0.0,0.0,True,False,3.70582159138844e-05,168.7488,421.1777,4,1.0,0.0
9156,example,0.061279,0.033936,0.0,0.0,0.0,0.0,True,False,3.705566861656308e-05,168.7655,421.1945,,,
9157,example,1.6875,0.314453,0.0,0.0,0.0,0.0,True,False,3.705312115857406e-05,168.7763,421.2052,,,
9158,example,0.019653,0.013855,0.0,0.0,0.0,0.0,True,False,3.705057353995276e-05,168.7859,421.2149,,,
9159,example,5.6875,0.679688,0.0,0.0,0.0,0.0,True,False,3.70480257607346e-05,168.7946,421.2235,,,
9160,example,0.065918,0.053467,0.0,0.0,0.0,0.0,True,False,3.7045477820955005e-05,168.8046,421.2335,,,
9161,example,4.03125,1.570312,0.0,0.0,0.0,0.0,True,False,3.70429297206494e-05,168.8131,421.242,,,
9162,example,0.291016,1.164062,0.0,0.0,0.0,0.0,True,False,3.704038145985322e-05,168.8298,421.2588,,,
9163,group,0.423828,0.423828,0.0,0.0,0.0,0.0,True,False,3.703783303860188e-05,168.9064,421.3353,4,1.0,0.0
9164,example,0.033447,0.026367,0.0,0.0,0.0,0.0,True,False,3.7035284456930836e-05,168.9246,421.3536,,,
9165,example,0.359375,0.038086,0.0,0.0,0.0,0.0,True,False,3.7032735714875504e-05,168.9352,421.3642,,,
9166,example,0.034668,0.023682,0.0,0.0,0.0,0.0,True,False,3.7030186812471325e-05,168.9777,421.4067,,,
9167,group,0.417969,0.417969,0.0,0.0,0.0,0.0,True,False,3.702763774975374e-05,169.0912,421.5201,4,1.0,0.0
9168,group,0.080078,0.080078,0.0,0.0,0.0,0.0,True,False,3.70250885267582e-05,169.1655,421.5944,4,1.0,0.0
9169,group,0.189453,0.189453,0.0,0.0,0.0,0.0,True,False,3.702253914352014e-05,169.2536,421.6825,4,1.0,0.0
9170,example,0.045898,0.012085,0.0,0.0,0.0,0.0,True,False,3.7019989600074994e-05,169.2747,421.7036,,,
9171,example,0.503906,0.482422,0.0,0.0,0.0,0.0,True,False,3.701743989645824e-05,169.2883,421.7172,,,
9172,group,1.40625,1.40625,0.0,0.0,0.0,0.0,True,False,3.7014890032705294e-05,169.3663,421.7952,4,1.0,0.0
9173,group,0.178711,0.178711,0.0,0.0,0.0,0.0,True,False,3.701234000885164e-05,169.4502,421.8791,4,1.0,0.0
9174,example,0.378906,0.24707,0.0,0.0,0.0,0.0,True,False,3.7009789824932715e-05,169.475,421.9039,,,
9175,example,0.371094,0.365234,0.0,0.0,0.0,0.0,True,False,3.700723948098397e-05,169.4843,421.9132,,,
9176,example,0.194336,0.777344,0.0,0.0,0.0,0.0,True,False,3.700468897704089e-05,169.5086,421.9375,,,
9177,group,0.322266,0.322266,0.0,0.0,0.0,0.0,True,False,3.700213831313892e-05,169.5772,422.0061,4,1.0,0.0
9178,group,0.102051,0.102051,0.0,0.0,0.0,0.0,True,False,3.699958748931352e-05,169.6678,422.0968,4,1.0,0.0
9179,example,0.160156,0.019043,0.0,0.0,0.0,0.0,True,False,3.699703650560016e-05,169.685,422.1139,,,
9180,example,0.065918,0.062988,0.0,0.0,0.0,0.0,True,False,3.6994485362034315e-05,169.6944,422.1234,,,
9181,group,0.045898,0.045898,0.0,0.0,0.0,0.0,True,False,3.699193405865145e-05,169.7574,422.1863,4,1.0,0.0
9182,example,0.228516,0.914062,0.0,0.0,0.0,0.0,True,False,3.698938259548703e-05,169.7765,422.2054,,,
9183,example,0.443359,0.439453,0.0,0.0,0.0,0.0,True,False,3.698683097257655e-05,169.7854,422.2143,,,
9184,example,0.253906,1.015625,0.0,0.0,0.0,0.0,True,False,3.6984279189955473e-05,169.7955,422.2245,,,
9185,example,0.5,0.310547,0.0,0.0,0.0,0.0,True,False,3.6981727247659273e-05,169.8039,422.2328,,,
9186,example,0.200195,0.800781,0.0,0.0,0.0,0.0,True,False,3.6979175145723445e-05,169.8143,422.2432,,,
9187,group,0.169922,0.169922,0.0,0.0,0.0,0.0,True,False,3.6976622884183475e-05,169.8813,422.3103,4,1.0,0.0
9188,group,0.057617,0.057617,0.0,0.0,0.0,0.0,True,False,3.697407046307483e-05,169.9995,422.4284,4,1.0,0.0
9189,example,5.0625,0.628906,0.0,0.0,0.0,0.0,True,False,3.6971517882433005e-05,170.0365,422.4654,,,
9190,example,0.171875,0.15625,0.0,0.0,0.0,0.0,True,False,3.696896514229351e-05,170.0456,422.4746,,,
9191,example,0.004486,0.001183,0.0,0.0,0.0,0.0,True,False,3.6966412242691824e-05,170.0549,422.4838,,,
9192,example,1.453125,0.671875,0.0,0.0,0.0,0.0,True,False,3.696385918366344e-05,170.0675,422.4964,,,
9193,group,0.199219,0.199219,0.0,0.0,0.0,0.0,True,False,3.696130596524385e-05,170.1301,422.5591,4,1.0,0.0
9194,example,0.002487,0.001099,0.0,0.0,0.0,0.0,True,False,3.695875258746857e-05,170.1473,422.5763,,,
9195,group,0.917969,0.917969,0.0,0.0,0.0,0.0,True,False,3.6956199050373084e-05,170.2104,422.6393,4,1.0,0.0
9196,example,1.335938,0.072266,0.0,0.0,0.0,0.0,True,False,3.6953645353992905e-05,170.2268,422.6557,,,
9197,example,2.53125,1.585938,0.0,0.0,0.0,0.0,True,False,3.695109149836354e-05,170.2359,422.6649,,,
9198,example,5.40625,0.75,0.0,0.0,0.0,0.0,True,False,3.694853748352049e-05,170.245,422.674,,,
9199,group,0.248047,0.248047,0.0,0.0,0.0,0.0,True,False,3.694598330949928e-05,170.3096,422.7385,4,1.0,0.0
9200,example,0.067871,0.056641,0.0,0.0,0.0,0.0,True,False,3.6943428976335406e-05,170.3271,422.756,,,
9201,example,0.335938,0.285156,0.0,0.0,0.0,0.0,True,False,3.694087448406439e-05,170.3363,422.7652,,,
9202,example,0.457031,0.216797,0.0,0.0,0.0,0.0,True,False,3.693831983272175e-05,170.3451,422.774,,,
9203,example,0.131836,0.527344,0.0,0.0,0.0,0.0,True,False,3.693576502234301e-05,170.3538,422.7827,,,
9204,example,0.017944,0.014282,0.0,0.0,0.0,0.0,True,False,3.693321005296368e-05,170.3629,422.7918,,,
9205,example,0.972656,0.53125,0.0,0.0,0.0,0.0,True,False,3.69306549246193e-05,170.372,422.8009,,,
9206,example,0.796875,0.628906,0.0,0.0,0.0,0.0,True,False,3.692809963734538e-05,170.3806,422.8095,,,
9207,example,0.014893,0.009399,0.0,0.0,0.0,0.0,True,False,3.6925544191177455e-05,170.3897,422.8186,,,
9208,example,0.585938,0.480469,0.0,0.0,0.0,0.0,True,False,3.692298858615105e-05,170.3986,422.8275,,,
9209,example,0.289062,0.075195,0.0,0.0,0.0,0.0,True,False,3.69204328223017e-05,170.4076,422.8365,,,
